total_rt,refs,celcious,return pipe,date
557.3,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.9,12.0,2021-06-10 08:00:00
557.3,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.6,12.73838148214606,2021-06-10 08:15:00
607.54,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.6,13.47676296429212,2021-06-10 08:30:00
607.54,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.3,12.0,2021-06-10 08:45:00
631.63,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.0,12.0,2021-06-10 09:00:00
631.63,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.8,12.0,2021-06-10 09:15:00
612.03,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.7,12.0,2021-06-10 09:30:00
616.31,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.0,12.0,2021-06-10 09:45:00
211.62,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.1,14.772095932241891,2021-06-10 10:00:00
211.62,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.6,11.2324,2021-06-10 10:15:00
1181.66,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.1,16.08969230769231,2021-06-10 10:30:00
1181.66,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.6,16.487076923076927,2021-06-10 10:45:00
1116.27,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.3,16.381461538461544,2021-06-10 11:00:00
1116.27,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.1,15.586692307692308,2021-06-10 11:15:00
1111.49,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.2,15.549923076923077,2021-06-10 11:30:00
1111.49,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.9,15.549923076923077,2021-06-10 11:45:00
1042.12,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.9,15.016307692307691,2021-06-10 12:00:00
1042.12,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.3,15.016307692307691,2021-06-10 12:15:00
1042.12,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.8,15.016307692307691,2021-06-10 12:30:00
964.55,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.8,14.419615384615383,2021-06-10 12:45:00
827.32,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.9,13.364,2021-06-10 13:00:00
827.32,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.9,13.364,2021-06-10 13:15:00
827.32,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.9,13.364,2021-06-10 13:30:00
830.87,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,13.391307692307691,2021-06-10 13:45:00
788.57,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.2,13.065923076923077,2021-06-10 14:00:00
788.57,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.1,13.065923076923077,2021-06-10 14:15:00
806.94,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.3,13.207230769230769,2021-06-10 14:30:00
809.22,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.6,13.22476923076923,2021-06-10 14:45:00
840.84,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.6,13.468,2021-06-10 15:00:00
872.16,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.6,13.708923076923076,2021-06-10 15:15:00
617.14,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.3,12.0,2021-06-10 15:30:00
631.35,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.6,12.0,2021-06-10 15:45:00
622.03,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.9,12.0,2021-06-10 16:00:00
622.03,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.7,12.0,2021-06-10 16:15:00
622.03,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.1,12.0,2021-06-10 16:30:00
365.54,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,13.181856180570069,2021-06-10 16:45:00
417.92,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.7,12.0,2021-06-10 17:00:00
417.92,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.3,12.0,2021-06-10 17:15:00
417.92,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.2,12.0,2021-06-10 17:30:00
441.47,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.2,12.0,2021-06-10 17:45:00
434.18,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.1,12.0,2021-06-10 18:00:00
434.18,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.1,12.0,2021-06-10 18:15:00
449.16,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.1,12.0,2021-06-10 18:30:00
456.12,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.0,12.0,2021-06-10 18:45:00
437.2,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.0,12.0,2021-06-10 19:00:00
437.2,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.0,12.0,2021-06-10 19:15:00
437.2,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.8,12.0,2021-06-10 19:30:00
428.02,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.1,12.0,2021-06-10 19:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.7,7.0,2021-06-10 20:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.9,7.0,2021-06-10 20:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.8,7.0,2021-06-10 20:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.7,7.0,2021-06-10 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.2,7.0,2021-06-10 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.8,7.0,2021-06-10 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.7,7.0,2021-06-10 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.8,7.0,2021-06-10 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.1,7.0,2021-06-10 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.7,7.0,2021-06-10 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-10 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,7.0,2021-06-10 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,7.0,2021-06-10 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-10 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-10 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-10 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-11 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,7.0,2021-06-11 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,7.0,2021-06-11 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,7.0,2021-06-11 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-11 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-11 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-11 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-11 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-11 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,7.0,2021-06-11 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,7.0,2021-06-11 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,7.0,2021-06-11 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,7.0,2021-06-11 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,7.0,2021-06-11 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-11 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,7.0,2021-06-11 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,7.0,2021-06-11 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,7.0,2021-06-11 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,7.0,2021-06-11 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,7.0,2021-06-11 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-11 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-11 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-11 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,7.0,2021-06-11 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.0,2021-06-11 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,7.0,2021-06-11 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,7.0,2021-06-11 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-11 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-11 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,7.0,2021-06-11 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,7.0,2021-06-11 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.5,7.0,2021-06-11 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.5,7.0,2021-06-11 08:00:00
697.8,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.5,12.367692307692307,2021-06-11 08:15:00
697.8,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,12.696923076923076,2021-06-11 08:30:00
700.34,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,13.045692307692306,2021-06-11 08:45:00
700.34,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,13.394461538461538,2021-06-11 09:00:00
698.15,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,13.726384615384614,2021-06-11 09:15:00
698.15,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,14.05830769230769,2021-06-11 09:30:00
698.15,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,14.390230769230765,2021-06-11 09:45:00
721.15,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,14.899076923076919,2021-06-11 10:00:00
723.49,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,15.425923076923073,2021-06-11 10:15:00
670.38,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,15.544230769230765,2021-06-11 10:30:00
670.38,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,15.662538461538457,2021-06-11 10:45:00
704.13,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,16.040461538461535,2021-06-11 11:00:00
681.04,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,16.240769230769228,2021-06-11 11:15:00
689.94,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.509538461538458,2021-06-11 11:30:00
689.94,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,16.77830769230769,2021-06-11 11:45:00
688.5,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,17.035999999999994,2021-06-11 12:00:00
654.07,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,17.02884615384615,2021-06-11 12:15:00
613.35,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-11 12:30:00
613.35,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,12.0,2021-06-11 12:45:00
605.06,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,12.0,2021-06-11 13:00:00
574.35,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,12.0,2021-06-11 13:15:00
574.35,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,12.0,2021-06-11 13:30:00
574.35,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-11 13:45:00
617.02,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,12.0,2021-06-11 14:00:00
617.02,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-11 14:15:00
622.23,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,12.0,2021-06-11 14:30:00
622.23,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-11 14:45:00
562.68,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,12.0,2021-06-11 15:00:00
562.68,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,12.0,2021-06-11 15:15:00
653.69,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,12.028384615384617,2021-06-11 15:30:00
616.78,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,12.0,2021-06-11 15:45:00
616.78,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,12.0,2021-06-11 16:00:00
622.74,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,12.0,2021-06-11 16:15:00
611.85,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,12.0,2021-06-11 16:30:00
594.95,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,12.0,2021-06-11 16:45:00
608.9,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,12.0,2021-06-11 17:00:00
644.73,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,12.0,2021-06-11 17:15:00
670.45,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,12.157307692307693,2021-06-11 17:30:00
670.45,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,12.276153846153846,2021-06-11 17:45:00
596.21,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,12.237692307692308,2021-06-11 18:00:00
596.21,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,12.0,2021-06-11 18:15:00
423.06,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,13.016504251857567,2021-06-11 18:30:00
423.06,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,12.0,2021-06-11 18:45:00
403.79,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,12.0,2021-06-11 19:00:00
364.38,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,12.0,2021-06-11 19:15:00
364.38,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,12.0,2021-06-11 19:30:00
364.38,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,12.0,2021-06-11 19:45:00
364.38,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,12.0,2021-06-11 20:00:00
344.62,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-11 20:15:00
364.04,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,12.0,2021-06-11 20:30:00
364.04,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.0,2021-06-11 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,17.0,2021-06-11 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,17.0,2021-06-11 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.0,2021-06-11 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,17.0,2021-06-11 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,17.0,2021-06-11 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,17.0,2021-06-11 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,17.0,2021-06-11 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.5,17.0,2021-06-11 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.5,17.0,2021-06-11 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,17.0,2021-06-11 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,17.0,2021-06-11 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,17.0,2021-06-11 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,17.0,2021-06-12 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,17.0,2021-06-12 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.0,2021-06-12 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.0,2021-06-12 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,17.0,2021-06-12 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,17.0,2021-06-12 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.0,2021-06-12 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,17.0,2021-06-12 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,17.0,2021-06-12 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.0,2021-06-12 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.0,2021-06-12 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.0,2021-06-12 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,17.0,2021-06-12 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,17.0,2021-06-12 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,17.0,2021-06-12 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,17.0,2021-06-12 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,17.0,2021-06-12 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,17.0,2021-06-12 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,17.0,2021-06-12 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,17.0,2021-06-12 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,17.0,2021-06-12 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,17.0,2021-06-12 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,17.0,2021-06-12 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.0,2021-06-12 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.0,2021-06-12 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.0,2021-06-12 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.0,2021-06-12 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.0,2021-06-12 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.0,2021-06-12 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,17.0,2021-06-12 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,17.0,2021-06-12 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,17.0,2021-06-12 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,17.0,2021-06-12 08:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,17.0,2021-06-12 08:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,17.0,2021-06-12 08:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,17.0,2021-06-12 08:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,17.0,2021-06-12 09:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.6,17.0,2021-06-12 09:15:00
360.93,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",23.2,22.0,2021-06-12 09:30:00
360.93,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",23.2,12.0,2021-06-12 09:45:00
360.93,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",23.3,12.0,2021-06-12 10:00:00
360.93,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.1,12.0,2021-06-12 10:15:00
316.03,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.1,12.0,2021-06-12 10:30:00
316.03,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.8,12.0,2021-06-12 10:45:00
316.03,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.5,12.0,2021-06-12 11:00:00
318.77,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22.5,12.0,2021-06-12 11:15:00
